frame_5_4.png,570 733 616 755,0.623438001,selectable
frame_5_4.png,658 767 717 789,0.563827753,selectable
frame_5_4.png,570 767 640 788,0.554373920,selectable
frame_5_4.png,810 732 908 754,0.499475718,selectable
frame_5_4.png,758 288 821 350,0.496176034,clickable
frame_5_4.png,679 288 739 349,0.500358820,clickable
frame_5_4.png,606 288 649 330,0.492304355,clickable
frame_5_4.png,847 288 890 330,0.493764937,clickable
frame_5_4.png,917 288 983 350,0.460228652,clickable
frame_5_4.png,1199 313 1305 349,0.554053426,clickable
frame_5_4.png,1215 719 1413 783,0.557758093,clickable
frame_5_4.png,778 441 843 471,0.277655572,disabled
frame_5_4.png,506 281 591 354,0.272310823,disabled
frame_5_4.png,1013 441 1065 471,0.440340817,disabled
frame_5_4.png,1304 313 1410 348,0.404226393,disabled
frame_5_4.png,896 763 952 793,0.269760191,disabled
frame_5_4.png,908 730 1039 756,0.316608667,disabled
