frame_28_1.png,432 73 487 123,0.308877021,disabled
frame_28_1.png,290 73 345 123,0.294703037,disabled
frame_28_1.png,358 73 421 123,0.284388930,disabled
frame_28_1.png,694 73 751 123,0.473457545,disabled
frame_28_1.png,1043 72 1076 102,0.471229881,disabled
frame_28_1.png,760 71 812 123,0.459551692,disabled
frame_28_1.png,823 75 914 120,0.455426186,scrollable
frame_28_1.png,100 73 152 124,0.375026911,disabled
frame_28_1.png,161 73 211 123,0.372885734,disabled
frame_28_1.png,566 73 692 124,0.241783559,disabled
frame_28_1.png,227 73 281 123,0.216075912,disabled
frame_28_1.png,513 73 552 123,0.232015118,disabled
frame_28_1.png,11 95 80 125,0.169084743,disabled
frame_28_1.png,17 71 68 92,0.121020086,disabled
