frame_49_48.png,1132 567 1163 598,0.499666065,clickable
frame_49_48.png,1145 761 1251 802,0.489006549,clickable
frame_49_48.png,937 422 960 445,0.565068662,clickable
frame_49_48.png,1246 219 1263 236,0.535674930,clickable
frame_49_48.png,865 289 1051 326,0.293909252,clickable
frame_49_48.png,834 415 919 452,0.238705784,clickable
frame_49_48.png,666 415 819 452,0.235799983,clickable
frame_49_48.png,666 361 852 398,0.239497319,clickable
frame_49_48.png,865 361 1051 398,0.248230934,clickable
frame_49_48.png,1066 289 1251 326,0.267310500,clickable
frame_49_48.png,666 289 852 326,0.268059373,clickable
frame_49_48.png,1066 361 1251 398,0.236859888,clickable
frame_49_48.png,925 469 1010 506,0.192651585,clickable
frame_49_48.png,1043 420 1070 448,0.168666050,clickable
frame_49_48.png,975 420 1002 448,0.165783271,clickable
frame_49_48.png,1009 420 1036 448,0.169307485,clickable
frame_49_48.png,1039 762 1145 802,0.132645145,clickable
frame_49_48.png,1103 470 1131 505,0.121611424,clickable
frame_49_48.png,1224 470 1252 505,0.118435346,clickable
frame_49_48.png,1075 419 1167 448,0.168552279,clickable
frame_49_48.png,861 470 889 505,0.120783567,clickable
frame_49_48.png,1170 420 1251 448,0.122159548,clickable
frame_49_48.png,656 216 680 240,0.107245423,clickable
