frame_25_1.png,774 75 803 124,0.298699021,clickable
frame_25_1.png,1025 71 1069 102,0.412145972,clickable
frame_25_1.png,956 71 991 103,0.357062250,clickable
frame_25_1.png,1087 71 1124 103,0.397359312,clickable
frame_25_1.png,229 74 270 124,0.269540846,disabled
frame_25_1.png,173 72 203 102,0.239929751,disabled
frame_25_1.png,439 73 495 123,0.168759301,disabled
frame_25_1.png,325 98 347 121,0.181157798,disabled
frame_25_1.png,409 71 430 92,0.161498278,disabled
frame_25_1.png,297 98 319 121,0.170397669,disabled
frame_25_1.png,353 98 375 121,0.164319679,disabled
frame_25_1.png,111 72 155 103,0.188774958,disabled
frame_25_1.png,11 95 80 127,0.140117049,disabled
frame_25_1.png,516 71 538 92,0.137120232,disabled
frame_25_1.png,17 71 68 92,0.102930896,disabled
frame_25_1.png,297 71 319 92,0.134165540,disabled
frame_25_1.png,384 71 405 93,0.107477285,disabled
frame_25_1.png,887 73 928 123,0.444524437,disabled
frame_25_1.png,841 77 861 102,0.399224848,disabled
frame_25_1.png,654 71 677 93,0.228681549,disabled
frame_25_1.png,695 100 753 123,0.137169838,disabled
frame_25_1.png,695 71 758 95,0.145450547,disabled
