frame_34_33.png,801 604 852 623,0.692453802,selectable
frame_34_33.png,875 604 923 624,0.606774449,selectable
frame_34_33.png,801 353 922 372,0.434470057,selectable
frame_34_33.png,801 379 898 398,0.334748149,selectable
frame_34_33.png,801 405 1040 424,0.368314534,selectable
frame_34_33.png,801 542 898 562,0.374300063,selectable
frame_34_33.png,1155 700 1262 741,0.871620297,clickable
frame_34_33.png,1091 464 1252 501,0.595254064,scrollable
frame_34_33.png,855 465 961 501,0.609632492,scrollable
frame_34_33.png,801 700 957 741,0.448461026,disabled
