frame_7_4.png,658 733 729 756,0.544405699,selectable
frame_7_4.png,568 733 641 756,0.550380290,selectable
frame_7_4.png,658 767 719 790,0.505126595,selectable
frame_7_4.png,570 767 642 789,0.502900481,selectable
frame_7_4.png,762 288 814 350,0.646756828,clickable
frame_7_4.png,671 288 744 350,0.621168435,clickable
frame_7_4.png,848 288 889 330,0.609329879,clickable
frame_7_4.png,912 307 988 351,0.585225463,clickable
frame_7_4.png,600 288 664 351,0.595254540,clickable
frame_7_4.png,1199 313 1305 349,0.576588094,clickable
frame_7_4.png,993 287 1073 350,0.543238103,clickable
frame_7_4.png,778 441 830 470,0.386387974,clickable
frame_7_4.png,1013 441 1065 470,0.517679989,clickable
frame_7_4.png,677 732 777 755,0.641454756,clickable
frame_7_4.png,866 728 932 758,0.375964671,clickable
frame_7_4.png,1014 728 1150 760,0.438231409,clickable
