frame_3_1.png,674 429 746 448,0.358217597,clickable
frame_3_1.png,528 374 608 396,0.321414083,clickable
frame_3_1.png,582 314 598 332,0.454436958,clickable
frame_3_1.png,503 272 545 298,0.253577292,clickable
frame_3_1.png,605 311 624 333,0.250164866,clickable
frame_3_1.png,528 398 604 420,0.300270677,clickable
frame_3_1.png,702 312 1049 332,0.311156809,clickable
frame_3_1.png,638 376 651 388,0.342543453,clickable
frame_3_1.png,528 424 572 444,0.249097109,clickable
frame_3_1.png,642 313 684 330,0.213641182,clickable
frame_3_1.png,512 348 555 365,0.363646835,clickable
frame_3_1.png,792 370 805 381,0.324319184,clickable
frame_3_1.png,573 272 663 279,0.172141314,clickable
frame_3_1.png,1050 429 1094 448,0.420026422,clickable
frame_3_1.png,1407 345 1429 367,0.568266451,clickable
frame_3_1.png,1371 347 1393 365,0.461379677,clickable
frame_3_1.png,1315 345 1361 365,0.357320577,clickable
frame_3_1.png,1406 314 1425 331,0.415486842,clickable
frame_3_1.png,1197 314 1213 331,0.251528114,clickable
frame_3_1.png,1177 317 1193 329,0.426860541,clickable
frame_3_1.png,528 527 575 548,0.587551117,clickable
frame_3_1.png,528 574 575 595,0.511486113,clickable
frame_3_1.png,673 489 790 510,0.462166280,clickable
frame_3_1.png,526 552 575 569,0.506986976,clickable
frame_3_1.png,528 446 639 468,0.456897557,clickable
frame_3_1.png,526 502 596 524,0.452093035,clickable
frame_3_1.png,518 479 581 500,0.370856851,clickable
frame_3_1.png,674 449 762 489,0.398632854,clickable
frame_3_1.png,531 598 575 617,0.185579643,clickable
frame_3_1.png,526 647 575 665,0.429642588,clickable
frame_3_1.png,528 622 575 644,0.389658183,clickable
frame_3_1.png,659 670 671 683,0.380770922,clickable
frame_3_1.png,638 671 651 683,0.368548185,clickable
frame_3_1.png,526 672 534 684,0.301939696,clickable
frame_3_1.png,626 698 697 721,0.112693399,clickable
frame_3_1.png,1234 725 1326 754,0.548182368,clickable
frame_3_1.png,1125 693 1227 724,0.433359981,clickable
frame_3_1.png,1334 725 1426 754,0.390138209,clickable
frame_3_1.png,1159 670 1171 683,0.451242894,clickable
frame_3_1.png,1408 703 1422 714,0.314437270,clickable
frame_3_1.png,1427 751 1442 766,0.136357337,clickable
frame_3_1.png,507 315 525 331,0.377714753,clickable
frame_3_1.png,537 315 554 331,0.383053422,clickable
