frame_15_4.png,865 509 918 562,0.540514946,selectable
frame_15_4.png,658 733 772 756,0.579914153,selectable
frame_15_4.png,658 767 717 790,0.554728389,selectable
frame_15_4.png,570 767 641 789,0.526094794,selectable
frame_15_4.png,570 733 641 756,0.575640619,selectable
frame_15_4.png,866 728 932 759,0.558732212,scrollable
frame_15_4.png,1014 728 1150 760,0.538792193,scrollable
frame_15_4.png,1013 440 1065 470,0.617782772,clickable
frame_15_4.png,777 440 830 470,0.509961963,clickable
frame_15_4.png,1215 719 1412 782,0.404032856,clickable
frame_15_4.png,950 614 974 638,0.161843747,disabled
frame_15_4.png,722 762 952 793,0.122093521,disabled
