frame_43_41.png,88 189 259 429,0.347868830,clickable
frame_43_41.png,91 467 257 704,0.291951388,clickable
frame_43_41.png,91 744 258 981,0.235426247,clickable
frame_43_41.png,268 136 291 160,0.390776873,clickable
frame_43_41.png,6 261 27 290,0.459213138,clickable
frame_43_41.png,6 305 27 327,0.429841250,clickable
frame_43_41.png,169 438 178 453,0.297775805,clickable
frame_43_41.png,166 713 182 730,0.508296251,clickable
frame_43_41.png,298 140 316 157,0.267367333,clickable
frame_43_41.png,7 143 27 166,0.146945074,clickable
frame_43_41.png,1 184 33 206,0.120015413,clickable
frame_43_41.png,6 220 28 247,0.114992186,clickable
frame_43_41.png,168 988 180 1006,0.232526779,clickable
frame_43_41.png,51 138 93 156,0.482365608,scrollable
frame_43_41.png,312 174 325 279,0.429150015,scrollable
