frame_24_1.png,426 73 464 123,0.385201544,disabled
frame_24_1.png,370 73 408 123,0.363371432,disabled
frame_24_1.png,226 73 282 124,0.359041810,disabled
frame_24_1.png,176 73 204 102,0.358456761,disabled
frame_24_1.png,483 73 520 123,0.328190058,disabled
frame_24_1.png,100 73 153 124,0.320517957,disabled
frame_24_1.png,535 73 655 124,0.312066644,disabled
frame_24_1.png,17 70 68 91,0.176442593,disabled
frame_24_1.png,291 73 356 123,0.209076568,disabled
frame_24_1.png,910 73 960 123,0.569294870,disabled
frame_24_1.png,971 73 1029 124,0.534953773,disabled
frame_24_1.png,843 73 909 123,0.544725001,disabled
frame_24_1.png,730 74 767 123,0.516377747,disabled
frame_24_1.png,1032 70 1088 123,0.502494752,disabled
frame_24_1.png,775 73 828 124,0.528945029,disabled
frame_24_1.png,672 73 714 123,0.482121766,disabled
